Sex,Age,Height,Weight,BMI
Female,27,168.6348164,53.75065049,18.90121632
Female,30,167.8188668,48.68438659,17.28656289
Male,23,172.5703432,59.52265875,19.98713348
Male,18,169.8991014,57.99332672,20.09076043
Male,20,175.1588318,56.66711335,18.47002683
Male,26,176.708816,71.14736937,22.78467979
Male,32,173.43755,58.47413463,19.43918531
Female,31,169.460164,59.02933169,20.55574105
Male,21,169.4847004,49.04449357,17.07378353
Female,26,169.0947342,52.05988493,18.20721638
Male,29,172.8243178,57.33149009,19.19481999
Female,25,174.31893,63.09551513,20.76394663
Male,33,173.9756744,51.60084945,17.04826982
Female,31,168.6554666,51.88919812,18.24217555
Female,21,173.4365848,60.27634784,20.03853746
Male,24,174.0425526,63.48492418,20.95850175
Female,18,175.3471728,54.445554,17.70783236
Male,26,165.0884938,58.54276316,21.48028913
Female,18,172.4963784,50.97076429,17.13017104
Female,28,169.9605694,52.73065732,18.25439092
Female,23,179.5876774,63.28511674,19.62226039
Male,21,171.1976256,62.21128217,21.22629495
Male,19,175.3959662,57.71155514,18.75962236
Male,35,167.2691092,55.21970009,19.73617884
Female,20,169.6599858,55.25027222,19.19446828
Male,19,174.9016568,65.94575351,21.55755509
Female,27,168.7279328,47.1020296,16.54497694
Male,34,169.9531018,57.46783996,19.89606539
Male,23,178.9147806,62.4685144,19.51503138
Female,21,172.5929746,63.0761921,21.17482141
Male,32,177.674651,63.12812842,19.99735186
Male,33,184.7064632,61.05412267,17.89580861
Male,21,166.9846546,62.01056754,22.23888953
Female,24,166.4095478,56.77298181,20.50150485
Male,29,178.3391404,54.05968297,16.9973287
Male,19,175.6852468,58.25876897,18.87518574
Male,32,174.8223834,47.91994737,15.6791594
Female,22,174.2470988,60.22994534,19.8372686
Female,20,166.5399514,57.81270624,20.84428241
Female,23,177.2782332,54.76592629,17.42609689
Male,19,174.0059512,59.76746256,19.73954468
Male,21,169.0882826,52.92937614,18.5127214
Female,32,177.8997204,61.01574876,19.27932971
Male,22,172.686726,64.25838989,21.54827178
Male,18,180.909087,68.64013755,20.97287159
Female,19,174.6234506,57.21051701,18.76165983
Male,33,170.802681,63.12499864,21.63777157
Male,20,172.0459348,51.9119231,17.53794903
Female,21,171.3513464,57.78122693,19.67941723
Female,33,175.805338,63.55849687,20.56411478
Male,30,171.4900304,57.58931199,19.58234294
Male,35,167.9142184,52.08469643,18.4729268
Male,22,174.004478,53.17218414,17.56160346
Male,21,169.5042838,55.51752884,19.32276564
Male,18,176.1836964,56.95986186,18.35008199
Male,32,182.5541942,66.61076528,19.98763035
Female,24,166.3465558,53.65793621,19.39129685
Female,22,168.5041334,49.04576363,17.27352211
Female,26,169.962195,50.85804658,17.60579049
Male,23,175.9871004,61.12665209,19.73646892
Male,31,172.1889622,56.53879207,19.0693735
Female,30,175.4585518,65.13831373,21.15864963
Male,25,171.3010036,66.23024664,22.57028661
Female,34,174.576359,61.20249274,20.08162091
Female,19,176.4700814,58.66750106,18.83891707
Female,29,174.5116144,65.51506755,21.5126067
Female,18,164.9412246,48.42048655,17.79800139
Female,19,170.7924702,50.41878773,17.28444648
Female,20,169.0711376,59.81318467,20.92466401
Male,24,166.4588746,42.6962098,15.4090524
Male,20,162.3104196,53.5820502,20.3388804
Male,33,176.9668292,60.58365667,19.34515706
Female,20,163.6626902,56.32310889,21.02750593
Male,28,163.8604038,52.40348115,19.51697982
Female,32,171.9604638,60.37350732,20.41689556
Female,21,164.851461,56.1110091,20.64728701
Male,33,172.6961494,58.81977202,19.7223447
Male,30,172.2732902,54.71743726,18.43700479
Male,25,174.0591388,57.48022303,18.97253227
Female,27,175.791368,55.02170702,17.80489779
Female,22,168.1592268,52.51334122,18.57072096
Male,32,180.61686,60.07468067,18.4151564
Male,24,174.169705,51.82551375,17.0843673
Female,30,172.7358242,62.54530759,20.96188896
Female,27,162.8055672,51.29680648,19.35318026
Male,23,174.6255334,62.77595931,20.58630407
Male,33,166.3124944,52.70471184,19.05461618
Male,20,174.638843,61.43119401,20.14224073
Female,35,171.3382654,53.42928029,18.1999883
Female,26,167.6114758,54.73149863,19.48185723
Male,34,176.2002064,57.74289837,18.59885763
Female,28,171.890436,56.01330531,18.95781544
Female,19,177.533935,54.28738634,17.22410606
Female,26,176.8223286,58.07683307,18.5750175
Female,25,176.259998,62.14242685,20.00235839
Male,25,172.6500738,46.37501175,15.55790132
Male,27,175.8371896,57.99822552,18.75831201
Female,32,172.603668,54.46460488,18.28162652
Male,23,172.5947272,52.43872527,17.60344205
Female,30,173.7609936,65.96426008,21.84764494
Female,23,174.6950786,59.75086107,19.5786771
Female,26,165.4353816,55.70309348,20.35274709
Female,28,174.7908112,57.4120481,18.79171255
Male,32,164.8901198,53.60935646,19.71749972
Male,21,175.8696,64.00374314,20.69304196
Male,19,163.5164624,48.40225213,18.10269025
Male,22,170.0412398,58.49109899,20.22934272
Male,35,172.5436478,55.61595839,18.68108047
Female,24,172.5903838,50.20115411,16.85314778
Male,34,172.3417432,55.83948871,18.80013581
Male,20,169.1314626,51.77112802,18.09836469
Male,30,176.970436,60.74032747,19.39439354
Male,34,177.7803404,59.66340847,18.87735356
Male,33,167.6656286,50.5976392,17.9987642
Male,29,175.4209598,63.68704494,20.69610642
Female,23,173.8541608,55.56619931,18.38404316
Female,32,172.1603364,54.8671681,18.51172357
Male,23,173.4330796,57.54082297,19.12990062
Male,22,172.3596502,52.79134798,17.77018953
Female,23,168.4701736,47.51615944,16.74155526
Male,20,164.3204486,52.7867667,19.54980159
Male,20,177.7751588,69.76001175,22.07318032
Male,33,180.6967684,63.20732565,19.35829753
Male,32,185.7088996,64.19044176,18.61253158
Female,28,170.3781962,58.12704575,20.02399533
Female,19,172.3867012,50.72369252,17.06883419
Male,26,167.6446228,55.7817464,19.84784535
Male,22,169.9490632,61.36936937,21.24783215
Female,21,169.380408,57.80250041,20.14748275
Female,19,170.4234336,63.04911263,21.70805299
Female,19,176.0815884,58.77699826,18.95745461
Male,32,181.6365684,69.26473424,20.99452785
Male,20,172.6112372,57.55515649,19.31730891
Female,18,182.7580546,67.57909427,20.23297898
Male,19,164.1695726,46.0902011,17.10108968
Male,27,172.1188328,46.35791132,15.64831545
Male,19,171.3787784,58.40958844,19.88705968
Male,20,175.147986,58.2176735,18.97776511
Female,33,175.055149,59.23961711,19.33138545
Male,18,177.1041416,58.93575559,18.78979049
Female,33,176.1903512,57.15703847,18.41221308
Male,27,176.1992666,72.60176795,23.38511555
Male,18,179.8852638,57.14501827,17.65987875
Male,28,172.434631,59.05251026,19.86048712
Male,26,168.2676086,49.04372246,17.32139627
Male,32,165.8591552,57.24258599,20.80850426
Female,29,172.8832966,52.44090252,17.54545372
Male,22,173.5172552,71.27972762,23.67452149
Male,26,169.6885862,58.72923498,20.39621577
Male,25,179.7363182,58.4305444,18.0870928
Female,28,172.5117454,59.49879979,19.99269697
Male,35,172.124878,62.46937623,21.08532964
Male,35,173.7793832,58.56204083,19.39189347
Female,19,179.3339314,61.07925169,18.99193808
Female,30,180.2301704,69.17632909,21.29624536
Female,34,172.2346314,54.12146225,18.2443787
Male,34,172.8663294,65.51493148,21.92400976
Female,22,181.9681654,62.44710484,18.85914466
Male,32,176.7028978,59.75045284,19.13614152
Male,25,173.6825838,56.45737224,18.71581028
Female,29,176.6052094,63.08158985,20.22535377
Female,27,172.5076052,58.83973008,19.77218639
Male,35,167.3901402,59.08330918,21.08655252
Female,35,168.6716972,54.72968426,19.23707461
Female,29,169.5454064,57.72098986,20.07993171
Male,33,179.5082516,58.18691994,18.05747622
Male,21,168.1369256,55.31912754,19.56814395
Female,25,162.2273362,49.04476572,18.63567409
Male,23,170.9773568,56.36892172,19.28248695
Female,23,174.6709486,62.91856875,20.62234242
Male,20,165.6319522,52.68792892,19.20540203
Male,31,170.1442114,52.18974842,18.02815832
Female,21,171.2600842,61.75850626,21.05644224
Female,25,168.9312598,54.50071083,19.09776924
Male,26,171.733718,54.97036037,18.63880032
Male,23,169.1945054,55.14467592,19.26334021
Female,29,179.9988272,53.81732856,16.6105228
Female,34,181.1714436,58.50611289,17.82470174
Female,33,166.313612,50.86983998,18.39099798
Female,28,172.6553824,65.00024021,21.80495701
Female,32,163.6530636,50.4216,18.82646841
Male,22,163.2864908,48.82264154,18.31138856
Female,29,170.0986692,57.48149309,19.86674536
Male,28,178.17719,59.64871207,18.78872788
Male,22,176.1094268,68.6320636,22.12902945
Female,34,162.9901236,50.83296292,19.13477512
Female,35,173.0696818,54.23309133,18.10601544
Female,28,170.3936902,50.9246793,17.53968551
Male,33,171.2300868,55.23852418,18.84006643
Female,20,167.9617418,52.12093846,18.47532147
Female,19,175.7687366,59.69960514,19.32362999
Male,30,173.035341,55.83114261,18.64693282
Male,20,173.9074754,51.17179643,16.91977872
Female,29,174.658401,64.52845879,21.15304285
Male,22,174.1713814,56.91445727,18.76158488
Male,34,168.3159702,59.04466311,20.84157406
Male,35,182.0922698,60.87998856,18.36081944
Male,24,175.332517,62.4636156,20.31901733
Male,35,173.1810862,58.22978442,19.41533016
Female,27,172.964983,60.96000226,20.37647772
Female,33,171.7596006,55.93324625,18.95957068
Male,24,170.4121052,53.67762211,18.48386985
Female,34,161.4326972,46.62657408,17.89167568
Male,27,159.6519032,51.91995168,20.36979207
Male,19,174.711868,59.43225779,19.47053708
Male,22,161.2911176,54.75658228,21.04824776
Female,31,171.3031118,61.14211959,20.83581546
Male,28,172.6920854,58.67970269,19.67630533
Male,32,178.7063736,66.98311926,20.9742191
Female,33,177.0908828,58.30830126,18.59253037
Female,32,163.7403888,45.50688132,16.97328702
Male,30,172.6464416,59.29041946,19.89160269
Female,18,168.4062164,57.13571962,20.14614618
Male,34,179.5787874,60.99057438,18.91268418
Female,18,180.5719782,63.87710015,19.59047638
Female,21,172.6980036,66.11870828,22.1692113
Female,31,175.7936032,60.97324715,19.73030073
Male,30,169.8821596,57.35843348,19.87477642
Female,24,173.654593,57.07330531,18.92609398
Female,34,173.9770968,61.04183032,20.16712105
Male,23,174.1935556,69.5252777,22.91284835
Female,29,172.4462642,58.49069075,19.6688825
Male,33,170.4642006,43.70903621,15.04199273
Male,27,160.825561,47.38488981,18.32020131
Female,27,172.0979286,61.77805609,20.85851898
Male,23,172.0462396,55.07541236,18.60663784
Female,20,177.816256,60.72871551,19.20665292
Male,23,181.557676,64.1474412,19.46034897
Male,35,169.0508684,50.4790248,17.66349585
Male,21,175.0854004,59.21947761,19.31813609
Male,31,175.0587812,57.73700167,18.84026219
Male,18,177.4717304,48.22253884,15.31060035
Male,34,174.840519,54.11715312,17.70317998
Male,31,165.1467868,68.68917088,25.18538153
Male,35,171.845478,53.72375246,18.19242692
Male,21,170.2857402,60.4532035,20.84794599
Female,28,177.0666004,57.31348247,18.28032935
Female,33,168.9146482,59.66168481,20.9103549
Female,25,173.5711794,65.47728331,21.73381368
Male,32,170.029378,50.28302754,17.39298021
Female,20,171.219495,62.1296809,21.19303796
Male,29,176.051591,59.45416631,19.18239818
Female,31,162.7183944,52.21074975,19.71910256
Female,35,166.5269974,52.88755492,19.07149344
Female,23,164.5239026,55.06575084,20.3434252
Female,29,175.1698808,59.86199121,19.50890107
Female,26,169.2591738,53.58200484,18.7031623
Male,30,176.7015008,61.50100188,19.69709733
Male,33,165.355778,49.56195174,18.12634188
Female,26,165.083744,50.20986309,18.42387311
Male,20,179.4846042,58.11706672,18.04055108
Female,19,175.2619558,51.10761311,16.63837113
Female,21,178.0781554,52.0914096,16.42651102
Male,35,171.0533536,52.14352736,17.82123252
Female,30,174.2647772,61.19346625,20.1505238
Male,22,170.7884824,48.61294579,16.66615038
Male,24,183.6217054,63.45961373,18.82131258
Female,33,170.3959762,54.46510383,18.75858962
Female,23,171.2474604,61.12293263,20.84281724
Female,25,175.548163,56.46993674,18.32420912
Female,35,183.7792108,62.62282652,18.54131012
Female,32,165.765099,55.02243277,20.02415094
Female,28,173.8581486,54.06576111,17.88680352
Male,22,160.8762086,58.79505123,22.71734871
Male,19,176.881917,57.98892687,18.53440786
Female,32,180.1882604,54.50189017,16.78645907
Male,18,174.9545904,58.9621093,19.26295208
Female,33,169.8424848,53.21346104,18.44715315
Female,23,180.454427,59.03813138,18.13000976
Male,28,173.7062058,54.00683946,17.89858138
Male,34,171.5034924,55.67660369,18.92898448
Male,34,177.4745244,59.89487665,19.01595536
Female,27,181.7413434,53.31624507,16.14182387
Male,31,168.8125148,58.0396385,20.36647817
Male,25,182.9452526,56.31508031,16.82607948
Female,28,171.6336928,53.76453041,18.25119394
Male,25,175.2716586,54.64749332,17.78882937
Female,29,167.5318976,60.59490576,21.58945183
Male,24,176.3467136,62.68487796,20.15712366
Female,31,169.793793,50.00084772,17.34340093
Female,34,173.6173566,56.17709751,18.63689396
Male,35,167.2971508,55.93075149,19.98361627
Female,28,177.3809,63.61401657,20.21806675
Female,29,171.860083,57.19364337,19.36414139
Female,33,173.2134204,65.41840702,21.80406187
Male,26,176.090707,58.96396903,19.01578908
Male,32,171.7524124,52.70766019,17.86769631
Female,31,186.4606888,60.33186754,17.35292609
Male,25,170.1028602,57.83121281,19.98663054
Female,30,167.9663138,47.82151782,16.950382
Female,24,170.9805318,55.80773724,19.0898099
Female,27,178.3166614,63.23177428,19.88621068
Female,25,174.2764866,61.73473802,20.32602868
Male,33,173.30801,58.22093937,19.38395772
Male,30,175.305593,54.57020118,17.7567928
Male,33,175.5562148,60.30270155,19.56612702
Male,35,170.2192684,59.08639361,20.39250421
Female,24,176.9599966,57.37512568,18.32204577
Male,31,174.8700592,52.20122431,17.07065917
Male,20,174.3128848,54.54765764,17.95219851
Female,19,173.5908644,56.53457366,18.76121267
Female,30,172.7308966,50.25268221,16.84301009
Male,27,174.0769696,62.7869816,20.71989196
Male,21,174.9150934,56.73129667,18.54251564
Male,25,174.4164406,52.85172113,17.37339975
Male,35,164.5180098,48.31792931,17.85179686
Male,29,169.1589454,59.16436614,20.67620334
Female,19,174.0376758,61.27543039,20.23020749
Male,32,172.020357,55.53199844,18.76653659
Male,19,174.3856812,69.22967155,22.76518287
Male,24,169.0529004,61.28423008,21.44391111
Male,35,166.646098,54.65370754,19.68021536
Male,21,167.6240488,57.70656562,20.53776082
Female,33,176.7625624,59.71793027,19.11281634
Male,28,169.7611286,52.4101036,18.18607706
Female,23,173.9822022,55.74101381,18.41474598
Male,21,173.1922368,64.01839417,21.3426553
Male,33,167.3840188,51.63414313,18.42932841
Female,25,170.04665,47.94008687,16.57918478
Female,33,175.4170228,61.20666579,19.89096105
Female,20,173.5828888,56.73156882,18.82831635
Male,31,167.8245818,60.26137929,21.39579543
Male,35,176.0711744,62.70306701,20.22612927
Male,32,167.2541232,59.53408928,21.28200618
Female,21,171.1018676,53.72865126,18.35257279
Female,31,171.092622,53.12777744,18.14928835
Female,28,163.779962,51.96440373,19.37246713
Male,22,177.549175,65.93119319,20.91482016
Male,35,170.1447448,66.47205674,22.96162149
Male,32,175.5267762,55.21693318,17.92198235
Female,25,171.5220852,50.72877276,17.24307737
Male,18,176.350041,55.84075877,17.95563206
Female,23,170.3522374,53.92587322,18.58240918
Female,34,171.3588394,57.33198904,19.52470593
Female,22,174.9717862,54.81255558,17.90377111
Male,34,170.255946,50.74228981,17.50515666
Male,30,164.5992898,55.47661481,20.4764448
Female,30,178.1062478,58.16768763,18.33681938
Male,26,169.4264074,62.15539959,21.6529551
Male,23,166.6668244,56.52037622,20.34732112
Female,30,170.0299368,52.82473238,18.27203991
Male,23,167.5461724,42.96685476,15.30611806
Female,19,166.8269714,55.87691008,20.07707158
Male,25,177.0766334,59.74364896,19.05327992
Male,32,183.5793128,70.28295839,20.85465793
Female,20,175.123348,57.07335067,18.60997473
Male,24,167.079295,54.50960124,19.52667299
Female,27,172.0690234,60.53448725,20.4455123
Female,26,171.4667132,62.99944427,21.42780023
Male,18,164.436298,58.95879808,21.80488278
Male,18,178.817905,62.727561,19.61719518
Male,19,168.4302702,53.85774364,18.98490291
Male,32,175.4584502,60.15882205,19.54120147
Male,35,166.60114,53.66483081,19.33456223
Male,27,171.9265548,54.82090168,18.54644901
Male,24,168.7817554,54.50175409,19.1319835
Male,27,172.9402942,57.5257637,19.23404034
Female,31,168.2695644,57.64900475,20.36016014
Male,24,180.3235662,56.00913226,17.22480783
Female,22,173.253146,57.68796834,19.21867762
Male,34,172.6036934,57.02790072,19.14201852
Male,28,174.8488248,58.74570038,19.21547688
Male,28,167.5386286,58.09656434,20.69765075
Female,23,168.3306768,53.55832732,18.90170507
Female,24,167.5796496,52.40810779,18.66192502
Female,23,169.5586144,54.96963462,19.11981337
Male,31,179.6049494,64.41696578,19.96936156
Female,28,177.24247,54.92708766,17.48443093
Female,35,174.0991184,63.08163521,20.81183218
Female,20,173.022768,49.29224572,16.4654123
Female,18,165.879272,58.94559854,21.42237696
Female,30,177.2647458,63.36499436,20.16532253
Male,31,174.3145104,57.51360743,18.92797023
Male,25,179.3810738,59.30597768,18.43086624
Male,19,175.0228402,63.48941475,20.72585168
Female,25,175.5183688,66.88686696,21.71181961
Male,33,166.0883648,48.18275878,17.46681661
Male,26,171.2703966,53.62210241,18.28014968
Female,24,173.6563964,58.64046695,19.44537699
Male,22,173.6406992,54.46020503,18.06245327
Female,30,169.8643796,55.41674062,19.20599718
Female,33,176.0003846,57.89621259,18.69060835
Male,19,165.8249668,58.88785623,21.41541145
Female,27,169.175938,54.24656302,18.95376787
Male,29,169.8207678,62.22334772,21.57606737
Female,19,180.9895034,63.77699231,19.46963339
Male,20,177.8459994,56.95641456,18.00756364
Male,30,173.0770478,55.13841634,18.40669632
Female,29,178.8801858,61.87947935,19.3384959
Female,31,178.2857496,52.68670422,16.57556292
Male,19,177.8784606,55.0716929,17.40532828
Male,25,168.6197542,57.31915238,20.15966784
Female,25,169.980356,57.03420565,19.7396044
Female,30,171.267247,61.38542654,20.92749085
Male,19,171.8482974,49.9047315,16.89864071
Male,32,171.071667,50.24859987,17.16992139
Female,26,169.2679114,54.22891828,18.92701765
Male,30,177.3902726,66.58205289,21.15914407
